timestamp,open,high,low,close,volume,vwap,session_date
2026-04-28 09:15:00+05:30,24049.9,24096.95,23999.25,24093.85,0.0,24067.316666666662,2026-04-28
2026-04-28 09:20:00+05:30,24094.75,24109.95,24074.25,24086.7,0.0,24079.36372549019,2026-04-28
2026-04-28 09:25:00+05:30,24086.8,24133.65,24086.8,24115.35,0.0,24080.814035087715,2026-04-28
2026-04-28 09:30:00+05:30,24116.2,24120.05,24100.2,24105.95,0.0,24084.35336088154,2026-04-28
2026-04-28 09:35:00+05:30,24107.0,24112.8,24090.4,24101.9,0.0,24094.27078880407,2026-04-28
2026-04-28 09:40:00+05:30,24103.2,24133.75,24101.55,24128.3,0.0,24084.91421224871,2026-04-28
2026-04-28 09:45:00+05:30,24130.8,24149.85,24120.55,24120.8,0.0,24098.94807098765,2026-04-28
2026-04-28 09:50:00+05:30,24121.7,24128.5,24112.95,24123.35,0.0,24113.532897944962,2026-04-28
2026-04-28 09:55:00+05:30,24124.7,24156.6,24124.4,24155.3,0.0,24104.885634998365,2026-04-28
2026-04-28 10:00:00+05:30,24154.35,24168.55,24153.75,24155.2,0.0,24103.554866180046,2026-04-28
2026-04-28 10:05:00+05:30,24155.5,24166.35,24145.4,24160.55,0.0,24121.712105263156,2026-04-28
2026-04-28 10:10:00+05:30,24161.15,24162.2,24145.05,24148.3,0.0,24116.282517114265,2026-04-28
2026-04-28 10:15:00+05:30,24148.4,24162.1,24144.5,24157.4,0.0,24126.67265347539,2026-04-28
2026-04-28 10:20:00+05:30,24158.5,24175.05,24154.8,24170.6,0.0,24116.786598688996,2026-04-28
2026-04-28 10:25:00+05:30,24170.8,24181.8,24164.45,24166.8,0.0,24122.175127847506,2026-04-28
2026-04-28 10:30:00+05:30,24168.2,24171.95,24150.3,24152.0,0.0,24123.28962862318,2026-04-28
2026-04-28 10:35:00+05:30,24152.8,24153.35,24134.0,24139.8,0.0,24131.890263605434,2026-04-28
2026-04-28 10:40:00+05:30,24139.95,24140.4,24124.25,24134.85,0.0,24127.28327079424,2026-04-28
2026-04-28 10:45:00+05:30,24135.6,24154.6,24134.35,24150.3,0.0,24128.255582524267,2026-04-28
2026-04-28 10:50:00+05:30,24151.9,24165.95,24150.45,24162.2,0.0,24130.414552014427,2026-04-28
2026-04-28 10:55:00+05:30,24163.5,24174.65,24162.45,24167.8,0.0,24130.939189189183,2026-04-28
2026-04-28 11:00:00+05:30,24169.85,24169.85,24153.25,24161.35,0.0,24118.818184438034,2026-04-28
2026-04-28 11:05:00+05:30,24162.15,24163.1,24137.5,24144.95,0.0,24130.318577852722,2026-04-28
2026-04-28 11:10:00+05:30,24145.9,24149.1,24132.6,24148.0,0.0,24136.68131948241,2026-04-28
2026-04-28 11:15:00+05:30,24148.15,24148.95,24124.35,24127.0,0.0,24119.45550170525,2026-04-28
2026-04-28 11:20:00+05:30,24129.0,24137.55,24109.95,24111.65,0.0,24128.590466175952,2026-04-28
2026-04-28 11:25:00+05:30,24112.15,24112.25,24057.9,24058.0,0.0,24124.01281805088,2026-04-28
2026-04-28 11:30:00+05:30,24057.85,24065.7,24045.35,24059.25,0.0,24120.570301094882,2026-04-28
2026-04-28 11:35:00+05:30,24060.6,24083.95,24058.45,24082.0,0.0,24118.335205661206,2026-04-28
2026-04-28 11:40:00+05:30,24082.3,24086.75,24073.3,24085.4,0.0,24123.205414847158,2026-04-28
2026-04-28 11:45:00+05:30,24086.45,24093.8,24078.05,24085.95,0.0,24118.778106551472,2026-04-28
2026-04-28 11:50:00+05:30,24086.55,24088.5,24072.2,24074.6,0.0,24119.67497501784,2026-04-28
2026-04-28 11:55:00+05:30,24075.3,24077.35,24055.6,24056.0,0.0,24119.51793893129,2026-04-28
2026-04-28 12:00:00+05:30,24058.1,24058.6,24034.3,24039.5,0.0,24109.891512915125,2026-04-28
2026-04-28 12:05:00+05:30,24038.95,24041.75,24029.3,24035.35,0.0,24105.933828250392,2026-04-28
