timestamp,open,high,low,close,volume,vwap,session_date,vwap_source
2025-10-31 09:15:00+05:30,25863.8,25885.2,25822.1,25862.85,0.0,25856.716666666664,2025-10-31,twap_proxy
2025-10-31 09:20:00+05:30,25863.65,25895.3,25840.5,25894.05,0.0,25866.666666666664,2025-10-31,twap_proxy
2025-10-31 09:25:00+05:30,25895.8,25927.8,25891.75,25914.9,0.0,25881.605555555554,2025-10-31,twap_proxy
2025-10-31 09:30:00+05:30,25914.9,25948.85,25913.8,25947.3,0.0,25895.366666666665,2025-10-31,twap_proxy
2025-10-31 09:35:00+05:30,25946.35,25953.75,25940.15,25941.1,0.0,25905.29333333333,2025-10-31,twap_proxy
2025-10-31 09:40:00+05:30,25942.15,25950.15,25921.45,25926.65,0.0,25909.869444444445,2025-10-31,twap_proxy
2025-10-31 09:45:00+05:30,25926.55,25937.6,25916.3,25926.65,0.0,25912.29523809524,2025-10-31,twap_proxy
2025-10-31 09:50:00+05:30,25926.6,25929.3,25910.2,25923.4,0.0,25913.37916666667,2025-10-31,twap_proxy
2025-10-31 09:55:00+05:30,25924.55,25935.05,25918.95,25924.55,0.0,25914.80185185185,2025-10-31,twap_proxy
2025-10-31 10:00:00+05:30,25926.15,25929.55,25887.75,25889.5,0.0,25913.548333333332,2025-10-31,twap_proxy
2025-10-31 10:05:00+05:30,25889.55,25892.15,25866.4,25873.95,0.0,25910.271212121213,2025-10-31,twap_proxy
2025-10-31 10:10:00+05:30,25873.35,25880.95,25865.1,25879.0,0.0,25907.333333333332,2025-10-31,twap_proxy
2025-10-31 10:15:00+05:30,25876.8,25876.8,25847.9,25859.75,0.0,25903.80641025641,2025-10-31,twap_proxy
2025-10-31 10:20:00+05:30,25859.15,25859.15,25827.0,25831.2,0.0,25899.18571428571,2025-10-31,twap_proxy
2025-10-31 10:25:00+05:30,25830.95,25839.85,25823.15,25836.55,0.0,25894.785555555554,2025-10-31,twap_proxy
2025-10-31 10:30:00+05:30,25836.6,25837.05,25800.95,25810.6,0.0,25889.873958333334,2025-10-31,twap_proxy
2025-10-31 10:35:00+05:30,25810.05,25810.25,25788.6,25797.4,0.0,25884.513725490197,2025-10-31,twap_proxy
2025-10-31 10:40:00+05:30,25797.3,25819.6,25791.85,25818.75,0.0,25880.377777777776,2025-10-31,twap_proxy
2025-10-31 10:45:00+05:30,25818.2,25830.7,25817.2,25825.6,0.0,25877.436842105264,2025-10-31,twap_proxy
2025-10-31 10:50:00+05:30,25825.25,25825.25,25805.4,25805.4,0.0,25874.165833333333,2025-10-31,twap_proxy
2025-10-31 10:55:00+05:30,25806.1,25808.8,25797.85,25801.15,0.0,25870.757936507936,2025-10-31,twap_proxy
2025-10-31 11:00:00+05:30,25801.05,25802.25,25765.9,25777.75,0.0,25866.72196969697,2025-10-31,twap_proxy
2025-10-31 11:05:00+05:30,25776.9,25786.15,25775.4,25781.55,0.0,25862.996376811592,2025-10-31,twap_proxy
2025-10-31 11:10:00+05:30,25781.55,25786.0,25763.35,25777.2,0.0,25859.35138888889,2025-10-31,twap_proxy
2025-10-31 11:15:00+05:30,25776.4,25788.15,25769.55,25787.45,0.0,25856.246,2025-10-31,twap_proxy
2025-10-31 11:20:00+05:30,25787.65,25794.05,25779.75,25791.9,0.0,25853.64294871795,2025-10-31,twap_proxy
2025-10-31 11:25:00+05:30,25791.6,25793.25,25774.55,25777.7,0.0,25850.983333333334,2025-10-31,twap_proxy
2025-10-31 11:30:00+05:30,25778.1,25797.45,25773.7,25795.75,0.0,25848.768452380955,2025-10-31,twap_proxy
2025-10-31 11:35:00+05:30,25795.65,25801.25,25792.2,25793.5,0.0,25846.936781609198,2025-10-31,twap_proxy
2025-10-31 11:40:00+05:30,25791.8,25809.55,25787.2,25806.25,0.0,25845.405555555557,2025-10-31,twap_proxy
2025-10-31 11:45:00+05:30,25805.25,25808.2,25794.1,25794.95,0.0,25843.911290322583,2025-10-31,twap_proxy
2025-10-31 11:50:00+05:30,25794.85,25818.2,25791.35,25817.9,0.0,25842.825000000004,2025-10-31,twap_proxy
2025-10-31 11:55:00+05:30,25817.8,25819.8,25809.5,25819.8,0.0,25842.023232323238,2025-10-31,twap_proxy
2025-10-31 12:00:00+05:30,25818.3,25828.35,25817.35,25825.85,0.0,25841.4887254902,2025-10-31,twap_proxy
2025-10-31 12:05:00+05:30,25825.45,25826.35,25814.8,25822.25,0.0,25840.907142857148,2025-10-31,twap_proxy
2025-10-31 12:10:00+05:30,25822.25,25834.75,25796.6,25798.15,0.0,25840.043981481485,2025-10-31,twap_proxy
2025-10-31 12:15:00+05:30,25797.6,25811.7,25796.85,25810.6,0.0,25839.134234234236,2025-10-31,twap_proxy
2025-10-31 12:20:00+05:30,25810.0,25811.4,25788.7,25790.85,0.0,25838.025000000005,2025-10-31,twap_proxy
2025-10-31 12:25:00+05:30,25789.9,25792.6,25781.75,25787.15,0.0,25836.720940170944,2025-10-31,twap_proxy
2025-10-31 12:30:00+05:30,25786.9,25792.2,25779.9,25792.2,0.0,25835.50541666667,2025-10-31,twap_proxy
2025-10-31 12:35:00+05:30,25791.9,25799.0,25784.75,25799.0,0.0,25834.499186991874,2025-10-31,twap_proxy
2025-10-31 12:40:00+05:30,25798.25,25807.95,25788.0,25791.45,0.0,25833.57777777778,2025-10-31,twap_proxy
2025-10-31 12:45:00+05:30,25790.4,25795.3,25784.55,25791.05,0.0,25832.57131782946,2025-10-31,twap_proxy
2025-10-31 12:50:00+05:30,25790.4,25798.75,25785.6,25791.55,0.0,25831.648484848487,2025-10-31,twap_proxy
2025-10-31 12:55:00+05:30,25791.6,25806.1,25790.65,25794.85,0.0,25830.882962962965,2025-10-31,twap_proxy
2025-10-31 13:00:00+05:30,25793.4,25811.65,25790.25,25811.65,0.0,25830.309782608696,2025-10-31,twap_proxy
2025-10-31 13:05:00+05:30,25811.85,25816.4,25806.0,25813.05,0.0,25829.916312056735,2025-10-31,twap_proxy
2025-10-31 13:10:00+05:30,25812.0,25812.0,25798.85,25800.65,0.0,25829.372916666664,2025-10-31,twap_proxy
2025-10-31 13:15:00+05:30,25799.85,25809.85,25796.85,25808.35,0.0,25828.875850340133,2025-10-31,twap_proxy
2025-10-31 13:20:00+05:30,25807.7,25809.6,25791.0,25792.15,0.0,25828.249999999996,2025-10-31,twap_proxy
2025-10-31 13:25:00+05:30,25791.65,25792.35,25773.6,25777.7,0.0,25827.32777777777,2025-10-31,twap_proxy
2025-10-31 13:30:00+05:30,25776.6,25784.2,25771.0,25781.75,0.0,25826.398076923073,2025-10-31,twap_proxy
2025-10-31 13:35:00+05:30,25780.85,25782.95,25758.7,25762.6,0.0,25825.297798742133,2025-10-31,twap_proxy
2025-10-31 13:40:00+05:30,25762.25,25771.75,25759.8,25765.35,0.0,25824.19290123456,2025-10-31,twap_proxy
2025-10-31 13:45:00+05:30,25764.1,25770.15,25753.65,25761.35,0.0,25823.05696969696,2025-10-31,twap_proxy
2025-10-31 13:50:00+05:30,25760.15,25769.9,25758.8,25769.25,0.0,25822.03779761904,2025-10-31,twap_proxy
2025-10-31 13:55:00+05:30,25768.1,25782.15,25766.85,25775.35,0.0,25821.208771929818,2025-10-31,twap_proxy
2025-10-31 14:00:00+05:30,25774.05,25790.1,25763.65,25782.45,0.0,25820.476436781606,2025-10-31,twap_proxy
2025-10-31 14:05:00+05:30,25780.55,25782.5,25763.65,25774.8,0.0,25819.682768361577,2025-10-31,twap_proxy
2025-10-31 14:10:00+05:30,25774.7,25779.5,25767.45,25777.4,0.0,25818.93444444444,2025-10-31,twap_proxy
2025-10-31 14:15:00+05:30,25777.25,25777.25,25742.4,25764.45,0.0,25817.99071038251,2025-10-31,twap_proxy
2025-10-31 14:20:00+05:30,25763.75,25764.8,25752.65,25760.55,0.0,25817.04462365591,2025-10-31,twap_proxy
2025-10-31 14:25:00+05:30,25760.0,25785.0,25757.9,25782.1,0.0,25816.377248677243,2025-10-31,twap_proxy
