timestamp,open,high,low,close,volume,vwap,session_date
2026-05-14 09:15:00+05:30,23530.25,23581.5,23515.6,23550.05,0.0,23545.05,2026-05-14
2026-05-14 09:20:00+05:30,23549.9,23575.65,23548.9,23569.45,0.0,23557.607904761902,2026-05-14
2026-05-14 09:25:00+05:30,23569.7,23589.2,23564.3,23581.3,0.0,23555.374709677417,2026-05-14
2026-05-14 09:30:00+05:30,23581.35,23586.2,23562.8,23564.3,0.0,23563.177738654147,2026-05-14
2026-05-14 09:35:00+05:30,23565.5,23569.95,23523.85,23524.5,0.0,23556.26719858156,2026-05-14
2026-05-14 09:40:00+05:30,23525.75,23526.3,23493.8,23496.8,0.0,23549.149937926755,2026-05-14
2026-05-14 09:45:00+05:30,23499.0,23532.95,23490.2,23492.65,0.0,23550.996516164996,2026-05-14
2026-05-14 09:50:00+05:30,23494.05,23502.8,23468.65,23471.45,0.0,23537.65981122703,2026-05-14
2026-05-14 09:55:00+05:30,23473.2,23479.35,23446.7,23464.45,0.0,23541.994480589896,2026-05-14
2026-05-14 10:00:00+05:30,23466.1,23492.6,23455.45,23482.55,0.0,23520.899177077135,2026-05-14
2026-05-14 10:05:00+05:30,23483.8,23490.35,23459.65,23484.95,0.0,23526.099523809524,2026-05-14
2026-05-14 10:10:00+05:30,23483.85,23496.35,23472.2,23495.8,0.0,23526.237474913338,2026-05-14
2026-05-14 10:15:00+05:30,23496.8,23513.7,23481.35,23513.7,0.0,23529.126680599096,2026-05-14
2026-05-14 10:20:00+05:30,23515.35,23516.25,23473.25,23494.55,0.0,23517.46763614905,2026-05-14
2026-05-14 10:25:00+05:30,23495.95,23517.5,23491.9,23506.4,0.0,23518.74753797363,2026-05-14
2026-05-14 10:30:00+05:30,23507.65,23519.4,23504.05,23519.05,0.0,23523.156509649983,2026-05-14
2026-05-14 10:35:00+05:30,23520.2,23537.5,23519.4,23529.4,0.0,23530.542689776925,2026-05-14
2026-05-14 10:40:00+05:30,23530.55,23533.25,23496.8,23497.25,0.0,23524.58423802839,2026-05-14
2026-05-14 10:45:00+05:30,23495.6,23495.6,23436.05,23437.2,0.0,23516.172112428638,2026-05-14
2026-05-14 10:50:00+05:30,23439.0,23480.6,23426.55,23473.0,0.0,23520.025938054307,2026-05-14
2026-05-14 10:55:00+05:30,23473.3,23473.75,23430.45,23430.45,0.0,23509.14587628866,2026-05-14
2026-05-14 11:00:00+05:30,23432.9,23444.15,23431.65,23435.25,0.0,23513.385367275554,2026-05-14
2026-05-14 11:05:00+05:30,23435.95,23446.4,23427.85,23432.1,0.0,23514.89256576439,2026-05-14
2026-05-14 11:10:00+05:30,23433.45,23461.35,23429.7,23459.15,0.0,23519.237910318345,2026-05-14
2026-05-14 11:15:00+05:30,23459.85,23502.95,23459.0,23502.95,0.0,23517.834872345506,2026-05-14
2026-05-14 11:20:00+05:30,23503.85,23549.25,23500.7,23543.15,0.0,23507.66079216734,2026-05-14
2026-05-14 11:25:00+05:30,23545.7,23577.8,23514.05,23567.4,0.0,23503.6884920635,2026-05-14
2026-05-14 11:30:00+05:30,23568.5,23610.35,23566.6,23604.65,0.0,23522.1409498459,2026-05-14
2026-05-14 11:35:00+05:30,23605.3,23634.2,23600.9,23628.05,0.0,23522.4864652063,2026-05-14
2026-05-14 11:40:00+05:30,23629.15,23669.45,23612.25,23668.6,0.0,23541.024638023293,2026-05-14
2026-05-14 11:45:00+05:30,23670.7,23683.55,23645.05,23681.25,0.0,23549.686676411067,2026-05-14
2026-05-14 11:50:00+05:30,23683.35,23702.5,23669.4,23673.75,0.0,23566.433368259295,2026-05-14
2026-05-14 11:55:00+05:30,23675.45,23689.3,23666.9,23684.6,0.0,23570.12896108291,2026-05-14
2026-05-14 12:00:00+05:30,23685.55,23685.55,23645.95,23650.6,0.0,23575.48487021178,2026-05-14
2026-05-14 12:05:00+05:30,23653.45,23669.3,23645.85,23650.65,0.0,23562.505168343898,2026-05-14
2026-05-14 12:10:00+05:30,23651.95,23668.25,23636.45,23667.4,0.0,23572.88278863125,2026-05-14
2026-05-14 12:15:00+05:30,23667.95,23708.1,23667.2,23681.65,0.0,23567.70913387688,2026-05-14
2026-05-14 12:20:00+05:30,23682.6,23699.1,23680.2,23696.25,0.0,23576.572115831015,2026-05-14
2026-05-14 12:25:00+05:30,23697.9,23708.3,23688.2,23692.65,0.0,23573.029584755408,2026-05-14
2026-05-14 12:30:00+05:30,23695.2,23701.25,23679.2,23682.7,0.0,23586.281083793278,2026-05-14
2026-05-14 12:35:00+05:30,23682.4,23690.15,23667.45,23677.35,0.0,23588.43269230769,2026-05-14
2026-05-14 12:40:00+05:30,23679.45,23702.9,23673.1,23701.7,0.0,23590.058044164038,2026-05-14
2026-05-14 12:45:00+05:30,23703.35,23713.0,23684.15,23710.55,0.0,23591.849000199956,2026-05-14
2026-05-14 12:50:00+05:30,23711.75,23711.75,23675.8,23684.95,0.0,23595.26323856064,2026-05-14
2026-05-14 12:55:00+05:30,23686.15,23697.1,23676.65,23689.0,0.0,23587.07179600452,2026-05-14
2026-05-14 13:00:00+05:30,23690.2,23739.65,23689.3,23738.45,0.0,23586.24499881376,2026-05-14
2026-05-14 13:05:00+05:30,23739.45,23747.8,23721.55,23722.75,0.0,23592.094519361337,2026-05-14
2026-05-14 13:10:00+05:30,23723.4,23726.7,23695.9,23713.55,0.0,23584.32199743977,2026-05-14
2026-05-14 13:15:00+05:30,23715.25,23732.85,23709.65,23721.15,0.0,23610.575352176475,2026-05-14
2026-05-14 13:20:00+05:30,23722.15,23727.3,23710.65,23710.75,0.0,23605.56981042654,2026-05-14
2026-05-14 13:25:00+05:30,23711.9,23729.5,23709.9,23715.15,0.0,23609.33962663068,2026-05-14
2026-05-14 13:30:00+05:30,23718.1,23739.55,23709.3,23737.85,0.0,23613.75823497854,2026-05-14
2026-05-14 13:35:00+05:30,23741.3,23760.45,23735.75,23739.25,0.0,23613.054198924026,2026-05-14
2026-05-14 13:40:00+05:30,23740.55,23758.6,23738.05,23752.55,0.0,23617.865146798114,2026-05-14
2026-05-14 13:45:00+05:30,23753.8,23763.65,23735.45,23740.9,0.0,23623.51612601107,2026-05-14
2026-05-14 13:50:00+05:30,23742.5,23753.5,23725.95,23747.85,0.0,23624.457308109915,2026-05-14
2026-05-14 13:55:00+05:30,23749.95,23756.15,23738.2,23751.35,0.0,23617.838000659984,2026-05-14
2026-05-14 14:00:00+05:30,23751.85,23758.5,23740.0,23751.05,0.0,23618.170371281045,2026-05-14
2026-05-14 14:05:00+05:30,23753.7,23768.75,23745.35,23758.05,0.0,23621.766894369888,2026-05-14
2026-05-14 14:10:00+05:30,23759.6,23765.2,23741.45,23744.55,0.0,23627.813381066033,2026-05-14
2026-05-14 14:15:00+05:30,23746.45,23757.6,23724.4,23724.9,0.0,23619.26601291746,2026-05-14
2026-05-14 14:20:00+05:30,23727.35,23743.45,23719.8,23740.2,0.0,23630.242845994773,2026-05-14
2026-05-14 14:25:00+05:30,23741.5,23757.8,23740.9,23755.35,0.0,23625.67433966636,2026-05-14
2026-05-14 14:30:00+05:30,23756.1,23777.2,23750.15,23758.85,0.0,23626.497321326147,2026-05-14
2026-05-14 14:35:00+05:30,23760.7,23761.05,23725.95,23737.75,0.0,23635.156064370414,2026-05-14
2026-05-14 14:40:00+05:30,23739.75,23742.6,23722.3,23730.1,0.0,23636.915202200416,2026-05-14
2026-05-14 14:45:00+05:30,23729.85,23733.0,23693.2,23694.7,0.0,23643.0369048922,2026-05-14
2026-05-14 14:50:00+05:30,23695.5,23716.75,23692.35,23702.4,0.0,23638.376924465632,2026-05-14
2026-05-14 14:55:00+05:30,23702.85,23722.9,23688.25,23710.15,0.0,23633.61687557539,2026-05-14
2026-05-14 15:00:00+05:30,23711.65,23713.25,23690.2,23706.2,0.0,23648.356609680603,2026-05-14
2026-05-14 15:05:00+05:30,23707.65,23707.65,23670.2,23672.9,0.0,23647.197332924592,2026-05-14
2026-05-14 15:10:00+05:30,23673.8,23691.95,23670.9,23683.8,0.0,23652.168952304128,2026-05-14
2026-05-14 15:15:00+05:30,23683.35,23691.0,23668.15,23687.3,0.0,23639.123589539366,2026-05-14
2026-05-14 15:20:00+05:30,23687.25,23697.25,23679.35,23696.6,0.0,23642.192803855552,2026-05-14
2026-05-14 15:25:00+05:30,23695.75,23719.55,23688.1,23713.75,0.0,23634.263138686136,2026-05-14
