timestamp,open,high,low,close,volume,vwap,session_date,vwap_source
2026-01-08 09:15:00+05:30,26106.5,26133.2,26074.85,26123.25,0.0,26110.433333333334,2026-01-08,twap_proxy
2026-01-08 09:20:00+05:30,26119.85,26119.85,26090.9,26096.75,0.0,26106.466666666667,2026-01-08,twap_proxy
2026-01-08 09:25:00+05:30,26096.6,26097.0,26063.75,26064.5,0.0,26096.005555555555,2026-01-08,twap_proxy
2026-01-08 09:30:00+05:30,26065.0,26070.05,26049.85,26060.7,0.0,26087.054166666665,2026-01-08,twap_proxy
2026-01-08 09:35:00+05:30,26060.8,26095.9,26053.25,26092.45,0.0,26085.75,2026-01-08,twap_proxy
2026-01-08 09:40:00+05:30,26092.85,26103.35,26087.3,26090.7,0.0,26087.088888888888,2026-01-08,twap_proxy
2026-01-08 09:45:00+05:30,26090.65,26091.3,26068.45,26082.2,0.0,26086.169047619045,2026-01-08,twap_proxy
2026-01-08 09:50:00+05:30,26081.75,26099.1,26066.2,26096.75,0.0,26086.316666666666,2026-01-08,twap_proxy
2026-01-08 09:55:00+05:30,26096.65,26098.65,26084.55,26091.7,0.0,26086.907407407405,2026-01-08,twap_proxy
2026-01-08 10:00:00+05:30,26091.05,26091.65,26064.75,26066.05,0.0,26085.631666666664,2026-01-08,twap_proxy
2026-01-08 10:05:00+05:30,26065.9,26072.05,26053.15,26055.4,0.0,26083.3196969697,2026-01-08,twap_proxy
2026-01-08 10:10:00+05:30,26055.55,26065.1,26047.9,26061.15,0.0,26081.213888888888,2026-01-08,twap_proxy
2026-01-08 10:15:00+05:30,26061.8,26062.0,26037.15,26037.15,0.0,26078.46153846154,2026-01-08,twap_proxy
2026-01-08 10:20:00+05:30,26038.35,26041.85,26026.15,26034.8,0.0,26075.30476190476,2026-01-08,twap_proxy
2026-01-08 10:25:00+05:30,26035.5,26041.85,26030.75,26039.95,0.0,26072.785555555554,2026-01-08,twap_proxy
2026-01-08 10:30:00+05:30,26040.15,26041.8,26029.15,26037.8,0.0,26070.502083333333,2026-01-08,twap_proxy
2026-01-08 10:35:00+05:30,26038.5,26042.55,26026.6,26031.15,0.0,26068.321568627453,2026-01-08,twap_proxy
2026-01-08 10:40:00+05:30,26030.85,26037.3,26025.0,26031.6,0.0,26066.264814814815,2026-01-08,twap_proxy
