timestamp,open,high,low,close,volume,vwap,session_date,vwap_source
2025-07-22 09:15:00+05:30,25166.65,25182.0,25128.8,25131.75,0.0,25147.516666666666,2025-07-22,twap_proxy
2025-07-22 09:20:00+05:30,25129.55,25139.75,25115.6,25139.55,0.0,25139.574999999997,2025-07-22,twap_proxy
2025-07-22 09:25:00+05:30,25139.15,25145.65,25119.9,25124.0,0.0,25136.333333333332,2025-07-22,twap_proxy
2025-07-22 09:30:00+05:30,25124.85,25140.95,25112.95,25119.05,0.0,25133.329166666666,2025-07-22,twap_proxy
2025-07-22 09:35:00+05:30,25120.2,25123.15,25102.25,25108.1,0.0,25128.896666666667,2025-07-22,twap_proxy
2025-07-22 09:40:00+05:30,25108.55,25110.75,25089.4,25109.2,0.0,25124.600000000002,2025-07-22,twap_proxy
2025-07-22 09:45:00+05:30,25110.45,25131.6,25105.8,25117.9,0.0,25123.719047619048,2025-07-22,twap_proxy
2025-07-22 09:50:00+05:30,25117.6,25125.9,25113.35,25113.75,0.0,25122.962499999998,2025-07-22,twap_proxy
2025-07-22 09:55:00+05:30,25114.2,25115.0,25090.7,25097.55,0.0,25120.53148148148,2025-07-22,twap_proxy
2025-07-22 10:00:00+05:30,25098.25,25103.25,25090.0,25095.45,0.0,25118.101666666666,2025-07-22,twap_proxy
2025-07-22 10:05:00+05:30,25094.2,25102.7,25085.6,25092.7,0.0,25115.880303030306,2025-07-22,twap_proxy
2025-07-22 10:10:00+05:30,25092.8,25111.5,25092.4,25111.05,0.0,25114.972222222223,2025-07-22,twap_proxy
2025-07-22 10:15:00+05:30,25111.3,25121.25,25104.45,25118.75,0.0,25114.960256410257,2025-07-22,twap_proxy
2025-07-22 10:20:00+05:30,25118.8,25123.8,25114.75,25119.95,0.0,25115.284523809525,2025-07-22,twap_proxy
2025-07-22 10:25:00+05:30,25119.7,25121.8,25100.5,25102.0,0.0,25114.805555555555,2025-07-22,twap_proxy
2025-07-22 10:30:00+05:30,25102.05,25105.85,25097.35,25097.8,0.0,25113.901041666664,2025-07-22,twap_proxy
2025-07-22 10:35:00+05:30,25098.2,25104.8,25091.95,25095.0,0.0,25112.921568627447,2025-07-22,twap_proxy
2025-07-22 10:40:00+05:30,25094.9,25097.7,25086.3,25087.85,0.0,25111.682407407407,2025-07-22,twap_proxy
2025-07-22 10:45:00+05:30,25087.65,25100.05,25076.5,25096.3,0.0,25110.591228070174,2025-07-22,twap_proxy
2025-07-22 10:50:00+05:30,25096.8,25100.2,25086.1,25092.05,0.0,25109.700833333332,2025-07-22,twap_proxy
2025-07-22 10:55:00+05:30,25092.05,25094.15,25082.85,25085.85,0.0,25108.649206349204,2025-07-22,twap_proxy
2025-07-22 11:00:00+05:30,25086.25,25088.3,25078.0,25078.25,0.0,25107.41590909091,2025-07-22,twap_proxy
2025-07-22 11:05:00+05:30,25078.0,25078.0,25055.7,25056.05,0.0,25105.495652173915,2025-07-22,twap_proxy
