timestamp,open,high,low,close,volume,vwap,session_date,vwap_source
2025-07-11 09:15:00+05:30,25255.5,25297.5,25244.0,25288.95,0.0,25276.816666666666,2025-07-11,twap_proxy
2025-07-11 09:20:00+05:30,25288.45,25304.2,25282.2,25300.1,0.0,25286.158333333333,2025-07-11,twap_proxy
2025-07-11 09:25:00+05:30,25300.5,25318.05,25300.3,25310.4,0.0,25293.966666666664,2025-07-11,twap_proxy
2025-07-11 09:30:00+05:30,25309.9,25310.7,25285.45,25286.85,0.0,25294.05833333333,2025-07-11,twap_proxy
2025-07-11 09:35:00+05:30,25287.7,25308.35,25285.65,25304.7,0.0,25295.159999999996,2025-07-11,twap_proxy
2025-07-11 09:40:00+05:30,25304.5,25322.45,25302.7,25315.25,0.0,25298.21111111111,2025-07-11,twap_proxy
2025-07-11 09:45:00+05:30,25315.55,25315.8,25296.7,25297.55,0.0,25298.94523809524,2025-07-11,twap_proxy
2025-07-11 09:50:00+05:30,25297.45,25303.9,25289.55,25297.5,0.0,25298.7,2025-07-11,twap_proxy
2025-07-11 09:55:00+05:30,25298.15,25301.0,25279.35,25286.9,0.0,25297.631481481483,2025-07-11,twap_proxy
2025-07-11 10:00:00+05:30,25287.05,25287.6,25258.35,25258.9,0.0,25294.696666666667,2025-07-11,twap_proxy
2025-07-11 10:05:00+05:30,25258.65,25271.5,25255.4,25269.5,0.0,25292.039393939394,2025-07-11,twap_proxy
2025-07-11 10:10:00+05:30,25269.85,25269.85,25252.4,25256.75,0.0,25289.34166666667,2025-07-11,twap_proxy
2025-07-11 10:15:00+05:30,25256.9,25257.25,25238.9,25239.55,0.0,25285.948717948722,2025-07-11,twap_proxy
2025-07-11 10:20:00+05:30,25239.65,25246.7,25231.5,25240.05,0.0,25282.625000000004,2025-07-11,twap_proxy
2025-07-11 10:25:00+05:30,25240.5,25245.6,25234.8,25239.2,0.0,25279.774444444447,2025-07-11,twap_proxy
2025-07-11 10:30:00+05:30,25238.8,25240.7,25215.45,25219.9,0.0,25276.372916666667,2025-07-11,twap_proxy
2025-07-11 10:35:00+05:30,25219.75,25230.45,25213.8,25228.8,0.0,25273.31274509804,2025-07-11,twap_proxy
2025-07-11 10:40:00+05:30,25229.05,25229.4,25206.0,25210.6,0.0,25270.091666666664,2025-07-11,twap_proxy
2025-07-11 10:45:00+05:30,25210.15,25210.4,25191.35,25191.6,0.0,25266.28596491228,2025-07-11,twap_proxy
2025-07-11 10:50:00+05:30,25192.55,25208.65,25189.85,25204.15,0.0,25263.01583333333,2025-07-11,twap_proxy
2025-07-11 10:55:00+05:30,25203.85,25203.85,25170.3,25175.05,0.0,25259.208730158727,2025-07-11,twap_proxy
2025-07-11 11:00:00+05:30,25176.25,25177.2,25157.15,25162.6,0.0,25254.95606060606,2025-07-11,twap_proxy
2025-07-11 11:05:00+05:30,25164.35,25177.3,25149.25,25151.5,0.0,25250.79927536232,2025-07-11,twap_proxy
2025-07-11 11:10:00+05:30,25151.4,25214.85,25150.75,25179.15,0.0,25247.915277777778,2025-07-11,twap_proxy
2025-07-11 11:15:00+05:30,25179.05,25180.8,25169.25,25169.7,0.0,25244.928666666667,2025-07-11,twap_proxy
2025-07-11 11:20:00+05:30,25168.85,25170.85,25161.25,25162.25,0.0,25241.846153846152,2025-07-11,twap_proxy
