timestamp,open,high,low,close,volume,vwap,session_date,vwap_source
2026-02-10 09:15:00+05:30,25922.65,25934.95,25870.45,25918.05,0.0,25907.816666666666,2026-02-10,twap_proxy
2026-02-10 09:20:00+05:30,25918.1,25922.1,25894.15,25915.55,0.0,25909.208333333336,2026-02-10,twap_proxy
2026-02-10 09:25:00+05:30,25914.9,25924.75,25907.7,25917.6,0.0,25911.7,2026-02-10,twap_proxy
2026-02-10 09:30:00+05:30,25918.2,25943.75,25909.65,25943.75,0.0,25916.870833333334,2026-02-10,twap_proxy
2026-02-10 09:35:00+05:30,25943.3,25949.0,25936.7,25941.05,0.0,25921.946666666667,2026-02-10,twap_proxy
2026-02-10 09:40:00+05:30,25941.15,25953.2,25939.8,25949.4,0.0,25926.2,2026-02-10,twap_proxy
2026-02-10 09:45:00+05:30,25949.65,25962.3,25947.05,25948.2,0.0,25929.959523809524,2026-02-10,twap_proxy
2026-02-10 09:50:00+05:30,25948.15,25952.0,25929.95,25932.6,0.0,25930.9875,2026-02-10,twap_proxy
2026-02-10 09:55:00+05:30,25932.2,25951.05,25928.8,25949.5,0.0,25932.335185185184,2026-02-10,twap_proxy
2026-02-10 10:00:00+05:30,25948.7,25958.45,25943.95,25954.9,0.0,25934.345,2026-02-10,twap_proxy
2026-02-10 10:05:00+05:30,25954.95,25965.7,25948.2,25952.0,0.0,25936.25,2026-02-10,twap_proxy
2026-02-10 10:10:00+05:30,25951.6,25953.75,25940.25,25944.35,0.0,25937.072222222225,2026-02-10,twap_proxy
2026-02-10 10:15:00+05:30,25944.4,25971.85,25942.0,25966.0,0.0,25938.832051282054,2026-02-10,twap_proxy
2026-02-10 10:20:00+05:30,25965.7,25966.15,25958.75,25964.25,0.0,25940.561904761907,2026-02-10,twap_proxy
2026-02-10 10:25:00+05:30,25963.95,25968.75,25961.65,25963.4,0.0,25942.164444444446,2026-02-10,twap_proxy
2026-02-10 10:30:00+05:30,25963.5,25978.9,25962.05,25976.75,0.0,25944.064583333333,2026-02-10,twap_proxy
2026-02-10 10:35:00+05:30,25976.2,25978.15,25968.4,25969.15,0.0,25945.701960784314,2026-02-10,twap_proxy
2026-02-10 10:40:00+05:30,25969.7,25970.95,25951.35,25960.7,0.0,25946.55185185185,2026-02-10,twap_proxy
