timestamp,open,high,low,close,volume,vwap,session_date
2026-05-13 09:15:00+05:30,23362.45,23503.8,23362.45,23405.4,0.0,23424.4,2026-05-13
2026-05-13 09:20:00+05:30,23405.45,23441.15,23379.8,23437.9,0.0,23424.37150239941,2026-05-13
2026-05-13 09:25:00+05:30,23438.4,23439.95,23367.05,23367.05,0.0,23412.89098765432,2026-05-13
2026-05-13 09:30:00+05:30,23367.7,23387.65,23335.7,23337.95,0.0,23395.450540286583,2026-05-13
2026-05-13 09:35:00+05:30,23337.3,23339.35,23262.55,23276.5,0.0,23380.878073581065,2026-05-13
2026-05-13 09:40:00+05:30,23275.5,23314.2,23264.45,23308.5,0.0,23363.00766208251,2026-05-13
2026-05-13 09:45:00+05:30,23308.9,23327.0,23287.1,23298.75,0.0,23358.289510022267,2026-05-13
2026-05-13 09:50:00+05:30,23299.05,23372.45,23298.6,23367.6,0.0,23358.58420546628,2026-05-13
2026-05-13 09:55:00+05:30,23367.25,23389.7,23344.7,23372.45,0.0,23366.215525613014,2026-05-13
2026-05-13 10:00:00+05:30,23371.15,23392.45,23354.15,23392.45,0.0,23374.4715699065,2026-05-13
2026-05-13 10:05:00+05:30,23392.6,23426.25,23392.2,23407.4,0.0,23367.931779617702,2026-05-13
2026-05-13 10:10:00+05:30,23407.5,23411.4,23381.25,23403.05,0.0,23375.887979974723,2026-05-13
2026-05-13 10:15:00+05:30,23403.2,23440.55,23398.45,23436.05,0.0,23382.99080606922,2026-05-13
2026-05-13 10:20:00+05:30,23435.8,23463.95,23435.8,23460.85,0.0,23385.97457075192,2026-05-13
2026-05-13 10:25:00+05:30,23460.85,23477.8,23452.1,23452.45,0.0,23379.258887813532,2026-05-13
2026-05-13 10:30:00+05:30,23452.25,23478.6,23443.35,23475.9,0.0,23380.54356629143,2026-05-13
2026-05-13 10:35:00+05:30,23475.5,23476.55,23423.6,23429.1,0.0,23388.597162629754,2026-05-13
2026-05-13 10:40:00+05:30,23429.85,23466.1,23429.25,23464.0,0.0,23386.302207555756,2026-05-13
2026-05-13 10:45:00+05:30,23464.05,23472.45,23445.4,23445.6,0.0,23387.938539099257,2026-05-13
2026-05-13 10:50:00+05:30,23445.65,23459.0,23437.3,23440.75,0.0,23395.643643138974,2026-05-13
2026-05-13 10:55:00+05:30,23441.15,23443.15,23374.8,23374.8,0.0,23393.422444678607,2026-05-13
2026-05-13 11:00:00+05:30,23374.8,23409.4,23368.05,23402.05,0.0,23387.230673136484,2026-05-13
2026-05-13 11:05:00+05:30,23401.45,23404.3,23382.6,23400.45,0.0,23394.140566166905,2026-05-13
2026-05-13 11:10:00+05:30,23400.3,23405.2,23382.95,23403.95,0.0,23402.677633886415,2026-05-13
2026-05-13 11:15:00+05:30,23403.8,23416.45,23392.85,23409.4,0.0,23387.325867195243,2026-05-13
2026-05-13 11:20:00+05:30,23409.25,23416.0,23392.75,23409.6,0.0,23394.164659484417,2026-05-13
2026-05-13 11:25:00+05:30,23409.45,23410.7,23393.0,23399.0,0.0,23389.03495435066,2026-05-13
2026-05-13 11:30:00+05:30,23399.85,23410.8,23395.7,23406.95,0.0,23392.137772039838,2026-05-13
2026-05-13 11:35:00+05:30,23405.75,23468.5,23405.15,23468.5,0.0,23401.921541666667,2026-05-13
2026-05-13 11:40:00+05:30,23468.6,23498.85,23466.6,23498.6,0.0,23403.7891951676,2026-05-13
2026-05-13 11:45:00+05:30,23499.0,23509.9,23480.55,23482.55,0.0,23399.28474730737,2026-05-13
2026-05-13 11:50:00+05:30,23481.95,23500.25,23472.85,23474.5,0.0,23416.412343441003,2026-05-13
2026-05-13 11:55:00+05:30,23473.15,23488.9,23466.0,23466.1,0.0,23403.058392691233,2026-05-13
2026-05-13 12:00:00+05:30,23465.45,23488.75,23465.45,23486.65,0.0,23405.96001780944,2026-05-13
2026-05-13 12:05:00+05:30,23486.3,23499.3,23481.7,23497.7,0.0,23413.32878126818,2026-05-13
2026-05-13 12:10:00+05:30,23496.85,23514.15,23492.6,23512.75,0.0,23416.976614135627,2026-05-13
2026-05-13 12:15:00+05:30,23511.95,23518.7,23479.05,23497.95,0.0,23413.441453840336,2026-05-13
2026-05-13 12:20:00+05:30,23497.15,23497.65,23483.65,23488.5,0.0,23415.746315144665,2026-05-13
2026-05-13 12:25:00+05:30,23488.2,23495.9,23481.75,23491.0,0.0,23404.74701519702,2026-05-13
2026-05-13 12:30:00+05:30,23489.5,23497.05,23474.4,23478.95,0.0,23418.25251496471,2026-05-13
2026-05-13 12:35:00+05:30,23478.95,23484.25,23449.5,23465.25,0.0,23432.776066042643,2026-05-13
2026-05-13 12:40:00+05:30,23465.0,23466.0,23423.3,23453.9,0.0,23416.239244788365,2026-05-13
2026-05-13 12:45:00+05:30,23453.55,23469.75,23449.65,23468.45,0.0,23430.58439318371,2026-05-13
2026-05-13 12:50:00+05:30,23468.2,23526.85,23467.65,23525.85,0.0,23426.111298271127,2026-05-13
2026-05-13 12:55:00+05:30,23525.85,23579.6,23525.85,23577.95,0.0,23434.490688167163,2026-05-13
2026-05-13 13:00:00+05:30,23578.1,23582.95,23549.35,23559.35,0.0,23425.82482134882,2026-05-13
2026-05-13 13:05:00+05:30,23558.65,23561.95,23528.3,23532.45,0.0,23449.39777814778,2026-05-13
2026-05-13 13:10:00+05:30,23531.5,23553.6,23530.1,23538.5,0.0,23439.016722013133,2026-05-13
2026-05-13 13:15:00+05:30,23538.0,23538.95,23494.4,23505.1,0.0,23438.61895890411,2026-05-13
2026-05-13 13:20:00+05:30,23505.15,23514.55,23495.1,23508.3,0.0,23435.61827041967,2026-05-13
2026-05-13 13:25:00+05:30,23508.5,23512.7,23490.55,23496.75,0.0,23447.037388955367,2026-05-13
2026-05-13 13:30:00+05:30,23492.05,23540.5,23492.05,23533.55,0.0,23452.70490894695,2026-05-13
2026-05-13 13:35:00+05:30,23532.85,23539.15,23516.95,23535.55,0.0,23441.43261103924,2026-05-13
2026-05-13 13:40:00+05:30,23535.9,23538.75,23520.8,23523.35,0.0,23451.287556415216,2026-05-13
2026-05-13 13:45:00+05:30,23522.05,23535.0,23504.55,23511.75,0.0,23439.87857858395,2026-05-13
2026-05-13 13:50:00+05:30,23510.75,23522.0,23507.1,23508.0,0.0,23441.223193997856,2026-05-13
2026-05-13 13:55:00+05:30,23508.0,23509.6,23480.25,23499.8,0.0,23445.78857749469,2026-05-13
2026-05-13 14:00:00+05:30,23499.85,23512.3,23481.8,23490.15,0.0,23456.08954300222,2026-05-13
2026-05-13 14:05:00+05:30,23489.85,23513.45,23489.85,23513.0,0.0,23441.994622634873,2026-05-13
