timestamp,open,high,low,close,volume,vwap,session_date
2026-06-11 09:15:00+05:30,23104.4,23124.1,23072.05,23112.65,0.0,23111.81666666667,2026-06-11
2026-06-11 09:20:00+05:30,23115.85,23148.05,23107.05,23114.9,0.0,23108.59264461562,2026-06-11
2026-06-11 09:25:00+05:30,23116.8,23126.4,23092.8,23119.35,0.0,23107.749786096254,2026-06-11
2026-06-11 09:30:00+05:30,23121.9,23124.5,23098.65,23108.45,0.0,23119.52543305371,2026-06-11
2026-06-11 09:35:00+05:30,23109.65,23136.65,23093.15,23132.35,0.0,23126.262286153433,2026-06-11
2026-06-11 09:40:00+05:30,23134.8,23148.6,23113.4,23143.6,0.0,23117.34365245527,2026-06-11
2026-06-11 09:45:00+05:30,23144.25,23155.2,23136.55,23151.75,0.0,23124.64730636677,2026-06-11
2026-06-11 09:50:00+05:30,23153.3,23172.85,23142.25,23150.65,0.0,23122.820483481737,2026-06-11
2026-06-11 09:55:00+05:30,23152.35,23153.3,23112.6,23115.7,0.0,23128.39799570693,2026-06-11
2026-06-11 10:00:00+05:30,23117.6,23136.0,23108.45,23108.55,0.0,23125.934546871522,2026-06-11
2026-06-11 10:05:00+05:30,23111.2,23159.4,23102.85,23155.0,0.0,23128.58713237912,2026-06-11
