timestamp,open,high,low,close,volume,vwap,session_date
2026-06-09 09:15:00+05:30,23259.05,23259.45,23194.9,23235.15,0.0,23225.516666666666,2026-06-09
2026-06-09 09:20:00+05:30,23233.3,23244.35,23223.0,23237.9,0.0,23219.70590836724,2026-06-09
2026-06-09 09:25:00+05:30,23237.3,23241.55,23222.5,23225.05,0.0,23223.610894206548,2026-06-09
2026-06-09 09:30:00+05:30,23224.9,23252.05,23224.9,23239.5,0.0,23211.723638278057,2026-06-09
2026-06-09 09:35:00+05:30,23239.3,23243.95,23209.0,23213.05,0.0,23206.48906813878,2026-06-09
2026-06-09 09:40:00+05:30,23212.35,23221.0,23196.4,23196.8,0.0,23208.8203576647,2026-06-09
2026-06-09 09:45:00+05:30,23196.6,23218.15,23180.55,23184.9,0.0,23208.015424778765,2026-06-09
2026-06-09 09:50:00+05:30,23184.75,23216.7,23182.45,23212.95,0.0,23200.083469671677,2026-06-09
2026-06-09 09:55:00+05:30,23212.05,23212.5,23183.05,23188.35,0.0,23196.799742844065,2026-06-09
2026-06-09 10:00:00+05:30,23188.75,23192.9,23165.85,23168.25,0.0,23199.120501904836,2026-06-09
2026-06-09 10:05:00+05:30,23167.85,23176.5,23160.55,23171.05,0.0,23198.63157958925,2026-06-09
2026-06-09 10:10:00+05:30,23171.5,23173.2,23160.5,23167.75,0.0,23192.5181688278,2026-06-09
2026-06-09 10:15:00+05:30,23167.75,23177.35,23162.2,23170.0,0.0,23193.176801474827,2026-06-09
2026-06-09 10:20:00+05:30,23169.65,23170.75,23148.7,23158.15,0.0,23195.104051643502,2026-06-09
2026-06-09 10:25:00+05:30,23158.1,23168.1,23154.05,23162.35,0.0,23204.495309674265,2026-06-09
2026-06-09 10:30:00+05:30,23162.5,23166.4,23153.25,23158.3,0.0,23200.2770624419,2026-06-09
2026-06-09 10:35:00+05:30,23157.7,23158.65,23147.7,23151.6,0.0,23195.336014754506,2026-06-09
2026-06-09 10:40:00+05:30,23151.65,23165.3,23146.9,23164.55,0.0,23190.97989164371,2026-06-09
2026-06-09 10:45:00+05:30,23163.95,23168.05,23131.4,23132.2,0.0,23196.33760202201,2026-06-09
2026-06-09 10:50:00+05:30,23132.15,23157.05,23129.1,23155.2,0.0,23185.180701162175,2026-06-09
2026-06-09 10:55:00+05:30,23155.1,23160.15,23146.35,23154.55,0.0,23193.76548543996,2026-06-09
2026-06-09 11:00:00+05:30,23153.8,23156.85,23149.6,23154.85,0.0,23186.418240488605,2026-06-09
2026-06-09 11:05:00+05:30,23154.25,23161.9,23148.9,23151.4,0.0,23187.451688953577,2026-06-09
2026-06-09 11:10:00+05:30,23150.95,23152.6,23142.5,23146.0,0.0,23191.869660377353,2026-06-09
2026-06-09 11:15:00+05:30,23144.8,23158.55,23139.9,23154.85,0.0,23194.408898288097,2026-06-09
2026-06-09 11:20:00+05:30,23154.9,23155.35,23109.45,23113.1,0.0,23184.683148057426,2026-06-09
2026-06-09 11:25:00+05:30,23112.8,23139.6,23104.45,23132.15,0.0,23190.803861294018,2026-06-09
2026-06-09 11:30:00+05:30,23131.25,23139.8,23126.1,23137.4,0.0,23179.823769324183,2026-06-09
2026-06-09 11:35:00+05:30,23138.5,23159.25,23137.75,23157.65,0.0,23179.271440587076,2026-06-09
2026-06-09 11:40:00+05:30,23157.05,23160.65,23133.25,23150.85,0.0,23169.980261918223,2026-06-09
2026-06-09 11:45:00+05:30,23150.6,23196.2,23145.45,23174.65,0.0,23175.797123364147,2026-06-09
2026-06-09 11:50:00+05:30,23174.45,23187.55,23166.75,23174.6,0.0,23181.10602301045,2026-06-09
2026-06-09 11:55:00+05:30,23174.25,23184.95,23171.55,23181.2,0.0,23172.838459841136,2026-06-09
2026-06-09 12:00:00+05:30,23181.3,23204.5,23179.4,23185.1,0.0,23177.63544029422,2026-06-09
2026-06-09 12:05:00+05:30,23185.85,23187.35,23176.9,23178.05,0.0,23178.79665829454,2026-06-09
2026-06-09 12:10:00+05:30,23176.9,23189.95,23176.5,23187.65,0.0,23177.0507631499,2026-06-09
2026-06-09 12:15:00+05:30,23186.9,23198.85,23184.65,23198.6,0.0,23182.098643996138,2026-06-09
2026-06-09 12:20:00+05:30,23197.95,23209.4,23193.65,23198.5,0.0,23180.338626863904,2026-06-09
2026-06-09 12:25:00+05:30,23197.85,23207.15,23195.15,23205.3,0.0,23180.330113085623,2026-06-09
2026-06-09 12:30:00+05:30,23205.95,23224.7,23201.45,23219.35,0.0,23182.329631056695,2026-06-09
2026-06-09 12:35:00+05:30,23218.7,23226.65,23212.35,23217.6,0.0,23184.99966431594,2026-06-09
2026-06-09 12:40:00+05:30,23216.8,23222.45,23196.75,23207.4,0.0,23181.25806804386,2026-06-09
2026-06-09 12:45:00+05:30,23207.7,23219.35,23201.9,23203.25,0.0,23186.64228534243,2026-06-09
2026-06-09 12:50:00+05:30,23203.2,23208.55,23190.45,23199.25,0.0,23184.40196862532,2026-06-09
2026-06-09 12:55:00+05:30,23197.45,23199.7,23177.5,23181.4,0.0,23185.538612864122,2026-06-09
2026-06-09 13:00:00+05:30,23181.15,23203.4,23181.15,23193.65,0.0,23182.729367356522,2026-06-09
2026-06-09 13:05:00+05:30,23192.55,23201.55,23185.1,23187.3,0.0,23178.505302147347,2026-06-09
2026-06-09 13:10:00+05:30,23186.6,23212.05,23185.7,23208.75,0.0,23173.74690287196,2026-06-09
2026-06-09 13:15:00+05:30,23208.05,23223.2,23198.9,23203.85,0.0,23183.47816440591,2026-06-09
2026-06-09 13:20:00+05:30,23202.85,23207.5,23193.9,23200.0,0.0,23192.140302271342,2026-06-09
2026-06-09 13:25:00+05:30,23199.9,23205.85,23194.25,23204.65,0.0,23184.45122110174,2026-06-09
2026-06-09 13:30:00+05:30,23203.85,23206.5,23186.8,23200.65,0.0,23186.508529780647,2026-06-09
2026-06-09 13:35:00+05:30,23200.75,23216.95,23195.05,23215.4,0.0,23180.020530249232,2026-06-09
2026-06-09 13:40:00+05:30,23216.0,23222.25,23202.05,23218.65,0.0,23176.25872314688,2026-06-09
2026-06-09 13:45:00+05:30,23218.4,23220.45,23202.1,23206.65,0.0,23176.461722559463,2026-06-09
2026-06-09 13:50:00+05:30,23206.25,23210.1,23192.05,23192.95,0.0,23173.921565116456,2026-06-09
2026-06-09 13:55:00+05:30,23192.35,23197.05,23175.3,23189.65,0.0,23177.309155102244,2026-06-09
2026-06-09 14:00:00+05:30,23188.7,23191.0,23178.45,23187.0,0.0,23175.109364401615,2026-06-09
2026-06-09 14:05:00+05:30,23186.6,23208.8,23185.9,23208.0,0.0,23174.276136326906,2026-06-09
2026-06-09 14:10:00+05:30,23207.2,23218.65,23204.3,23206.05,0.0,23173.57830017721,2026-06-09
2026-06-09 14:15:00+05:30,23207.35,23212.05,23199.7,23206.05,0.0,23172.91814929399,2026-06-09
2026-06-09 14:20:00+05:30,23205.4,23206.8,23187.3,23195.15,0.0,23172.686767543142,2026-06-09
2026-06-09 14:25:00+05:30,23195.4,23217.05,23194.9,23216.85,0.0,23174.370440590585,2026-06-09
2026-06-09 14:30:00+05:30,23214.95,23217.45,23203.0,23216.5,0.0,23171.198056065223,2026-06-09
2026-06-09 14:35:00+05:30,23216.65,23242.95,23207.55,23241.45,0.0,23172.585198453322,2026-06-09
2026-06-09 14:40:00+05:30,23241.55,23261.15,23238.15,23251.15,0.0,23174.148053043747,2026-06-09
